id,budget,revenue,popularity,vote_average,release_year,genres
13930,0,0,0.811101,7.7,2000,Family
8584,55000000,56932305,0.770457,6.1,2000,Comedy
9741,75000000,248118121,0.768576,6.7,2000,Thriller
5551,65000000,128884132,0.743732,6.2,2000,Thriller
392,25000000,152500343,0.733654,6.6,2000,Romance
243,30000000,47126295,0.697768,7.0,2000,Romance
8870,80000000,33463969,0.697146,5.3,2000,Science Fiction
8843,33000000,104155843,0.687905,5.7,2000,Thriller
479,46000000,107196498,0.664636,5.3,2000,Crime
15653,0,0,0.663746,6.0,2000,Comedy
10461,63600000,19412993,0.66065,5.3,2000,Thriller
889,83000000,59468275,0.632783,4.4,2000,Family
1907,40000000,144056873,0.626782,6.2,2000,Romance
1619,0,19125401,0.621992,6.0,2000,Comedy
9678,85000000,0,0.561897,5.2,2000,Romance
19457,0,0,0.558581,5.8,2000,Thriller
7450,75000000,36754634,0.54656,6.1,2000,Science Fiction
11678,75000000,215663859,0.530739,6.0,2000,Thriller
10473,0,0,0.502088,5.7,2000,Comedy
10569,0,0,0.498771,6.2,2000,Crime
13526,16000000,109130,0.47571,5.1,2000,Mystery
7093,35000000,0,0.472472,5.1,2000,Romance
2655,100000000,155464351,0.464139,6.1,2000,Mystery
10479,60000000,71000000,0.458778,5.8,2000,Drama
20682,20000000,0,0.431828,6.1,2000,Crime
20455,5500000,0,0.430191,6.0,2000,Science Fiction
10571,16000000,20627372,0.417675,5.3,2000,Romance
12107,84000000,123307945,1.616724,4.8,2000,Romance
34729,0,0,0.392821,5.4,2000,Family
110147,0,0,0.385239,7.3,2000,Family
5458,0,0,0.381984,4.5,2000,Thriller
876,20000000,0,0.381729,6.5,2000,Fantasy
10642,0,0,0.361563,5.2,2000,Romance
10564,0,0,0.358934,6.6,2000,Romance
10480,24000000,0,0.357619,5.5,2000,Thriller
11983,65000000,0,0.356436,5.8,2000,Drama
11398,40000000,30199105,0.339608,5.7,2000,Thriller
16222,15000000,9902115,0.350814,5.0,2000,Romance
4244,65000000,69700000,0.349034,5.9,2000,Family
9519,0,236185,0.340304,6.7,2000,Thriller
12211,25000000,15843608,0.332267,4.3,2000,Science Fiction
14736,20000000,27728118,0.324003,7.3,2000,Drama
10035,0,0,0.322484,5.7,2000,Romance
14629,8000000,0,0.322196,5.3,2000,Romance
11826,5000000,0,0.607671,6.8,2000,Thriller
10391,40000000,0,0.513728,4.6,2000,Thriller
18041,14000000,5108820,0.310295,5.3,2000,Thriller
11849,35000000,15185241,0.284476,3.9,2000,Fantasy
9456,10000000,0,0.246454,4.9,2000,Thriller
20697,24000000,12372410,0.196668,4.4,2000,Drama
41275,0,0,0.251747,3.5,2000,Horror
2621,24000000,36609995,0.249219,5.5,2000,Drama
11531,0,0,0.234155,4.3,2000,Thriller
10472,9000000,0,0.225197,4.7,2000,Family
22597,1000000,1744858,0.222291,5.8,2000,Romance
919,0,0,0.210972,6.7,2000,Horror
18074,0,0,0.210654,5.3,2000,Music
10416,60000000,0,0.209396,5.4,2000,Romance
48246,0,0,0.208168,6.4,2000,Fantasy
25166,16000000,15427192,0.207785,4.5,2000,Mystery
16225,15000000,0,0.205649,5.3,2000,Animation
29076,10000000,1631839,0.203554,5.1,2000,Romance
12597,2000000,0,0.20296,5.3,2000,Thriller
40466,0,0,0.202515,5.3,2000,Thriller
21311,34000000,0,0.198014,5.0,2000,Adventure
22230,0,688510,0.194311,6.3,2000,Science Fiction
14805,35000000,0,0.191104,6.2,2000,Crime
36657,75000000,157299717,0.182246,6.6,2000,Science Fiction
41282,0,0,0.254766,6.7,2000,Romance
14195,10000000,0,0.170017,5.6,2000,Crime
12806,0,0,0.167002,4.8,2000,Romance
10763,12000000,0,0.231003,4.4,2000,Romance
29946,15000000,0,0.162041,5.8,2000,Romance
29572,0,0,0.157574,5.5,2000,Romance
5257,0,0,0.156928,6.2,2000,Drama
12619,0,0,0.150887,4.3,2000,Thriller
18002,0,0,0.149716,6.4,2000,Thriller
10697,0,0,0.130962,6.4,2000,Romance
18394,0,0,0.152249,5.5,2000,Foreign
13539,0,0,0.266997,6.1,2000,Family
10783,65000000,0,0.14611,4.6,2000,Comedy
17908,7000000,0,0.378034,6.1,2000,Family
101514,0,0,0.13287,5.1,2000,Comedy
36968,0,0,0.188943,5.2,2000,Fantasy
24100,22000000,13555988,0.12392,6.4,2000,Foreign
197725,0,0,0.122405,7.5,2000,Music
37302,0,0,0.111405,4.4,2000,Science Fiction
17711,76000000,35134820,0.104908,4.0,2000,Action
742,0,0,0.317299,5.9,2000,Romance
21355,57000000,0,0.08429,5.5,2000,Western
10394,0,0,0.316973,5.8,2000,Thriller
46406,0,0,0.069903,5.7,2000,Foreign
97351,0,0,0.006865,7.2,2000,Drama
78,28000000,32768670,4.215642,7.7,1982,Thriller
601,10500000,792910554,2.900556,7.2,1982,Family
1091,10000000,13782838,2.355353,7.5,1982,Mystery
1368,15000000,125212904,1.928258,7.0,1982,Thriller
6217,0,0,1.381187,6.0,1982,Horror
97,17000000,33000000,1.336612,6.6,1982,Adventure
9387,20000000,68851475,1.176922,6.5,1982,Action
150,1000000,78868508,1.161942,6.1,1982,Comedy
154,12000000,96800000,0.946056,7.0,1982,Adventure
4193,0,6110000,0.897597,6.4,1982,Mystery
11704,7000000,14665733,0.555585,7.3,1982,Drama
13396,0,0,0.531686,7.1,1982,Animation
10150,0,6455530,0.519602,6.7,1982,Family
29702,0,0,0.492302,6.0,1982,Mystery
9037,13200000,15171476,0.475775,5.3,1982,Family
16281,8000000,21028755,0.441852,6.7,1982,Fantasy
15739,50000000,57059003,0.421748,6.2,1982,Family
15600,0,14000000,0.394171,7.1,1982,Mystery
32085,60000,0,0.391453,7.9,1982,Fantasy
24740,0,13277558,0.37483,6.1,1982,Thriller
37917,0,0,0.360746,5.2,1982,Drama
11541,6000000,10278575,0.358107,6.7,1982,Romance
11564,4300000,0,0.323363,6.4,1982,Crime
10676,2500000,14400000,0.310497,4.7,1982,Science Fiction
12614,0,28215453,0.250551,6.5,1982,Romance
10724,18000000,70687344,0.647107,5.1,1982,Adventure
27150,4500000,0,0.384767,4.6,1982,Science Fiction
17590,0,0,0.24222,6.1,1982,Drama
9343,0,0,0.223947,7.2,1982,Drama
14373,2,16,0.464188,5.6,1982,Thriller
27273,0,0,0.14752,7.0,1982,Family
24266,3500000,20659423,0.138162,6.2,1982,Western
47955,8000000,0,0.115079,5.7,1982,Thriller
27726,0,0,0.11127,4.7,1982,Fantasy
30060,0,0,0.044913,7.5,1982,Drama
10831,0,0,0.100664,6.0,1982,Romance
27380,0,0,0.063324,3.0,1982,Science Fiction
49483,0,0,0.051755,6.0,1982,Drama
31858,0,0,0.104494,5.8,1982,Crime
32336,0,0,0.003659,6.0,1982,Comedy
95,140000000,553799566,2.993102,6.4,1998,Science Fiction
10674,90000000,304320254,2.770692,7.3,1998,Adventure
857,70000000,481840909,2.170136,7.7,1998,War
9732,0,0,2.090322,6.6,1998,Adventure
2109,33000000,244386864,2.045755,6.8,1998,Crime
9837,70000000,218613188,1.855981,6.7,1998,Drama
8916,60000000,171757863,1.80704,6.0,1998,Comedy
10216,35000000,0,1.786913,4.4,1998,Horror
8195,55000000,41610884,1.46043,6.6,1998,Crime
13761,0,0,1.418168,5.0,1998,Romance
617,20000000,67200000,1.408985,6.1,1998,Mystery
846,66000000,189198313,1.339249,6.3,1998,Thriller
12159,85000000,71485043,1.316855,6.7,1998,Romance
9798,90000000,250649836,1.303667,6.5,1998,Thriller
9313,0,0,1.285846,6.1,1998,Drama
8656,75000000,140464664,1.283006,5.6,1998,Drama
2157,80000000,136159423,1.282567,4.9,1998,Science Fiction
9631,50000000,44547681,1.242498,6.7,1998,Crime
297,90000000,142940100,1.22669,6.8,1998,Mystery
944,140000000,285444603,1.206274,6.1,1998,Comedy
3600,65000000,40002112,1.175952,4.9,1998,Thriller
929,130000000,379014294,1.170499,5.1,1998,Thriller
6435,75000000,46683377,1.164656,6.2,1998,Comedy
6068,70000000,164000000,1.095887,5.6,1998,Comedy
1878,18500000,10680275,1.090942,7.1,1998,Comedy
9342,95000000,250288523,1.057585,6.1,1998,Western
1965,60000000,128038368,1.041331,6.3,1998,Drama
473,60000,3221152,1.011829,6.9,1998,Thriller
795,55000000,198685114,1.001818,6.4,1998,Romance
9820,0,0,0.999651,6.7,1998,Drama
8741,52000000,98126565,0.992143,6.8,1998,War
9745,27000000,0,0.988657,5.4,1998,Drama
11551,40000000,54682547,0.968861,6.1,1998,Fantasy
3050,71000000,294456605,0.962802,5.3,1998,Fantasy
200,70000000,118000000,0.931643,6.2,1998,Adventure
11808,60000000,102367405,0.904602,6.1,1998,Action
1389,48000000,77745568,0.884735,6.3,1998,Crime
9454,26000000,65705772,0.823964,6.8,1998,Comedy
9411,0,25232289,0.790739,6.5,1998,Crime
18937,0,0,0.767289,6.8,1998,Drama
4415,0,14096321,0.737255,6.7,1998,History
9424,15000000,17507368,0.722412,5.6,1998,Science Fiction
9447,90000000,69131860,0.718275,5.1,1998,Drama
10941,0,0,0.710631,6.2,1998,Science Fiction
11508,0,0,0.690469,4.1,1998,Fantasy
9822,90000000,0,0.651772,5.9,1998,Family
9945,20000000,0,0.62685,5.8,1998,Fantasy
9410,25000000,55494066,0.607687,6.5,1998,Romance
9882,70000000,116672912,0.577192,6.0,1998,Thriller
9827,0,5624282,0.566294,5.1,1998,Thriller
10215,6000000,58000000,0.562005,6.4,1998,Fantasy
26269,0,0,0.55599,6.6,1998,Mystery
16980,8000000,0,0.553869,7.0,1998,Drama
24793,0,0,0.537708,5.2,1998,Comedy
8838,60000000,0,0.536002,5.9,1998,Drama
22796,20000000,18253415,0.53388,6.9,1998,Family
9448,13000000,27007143,0.521096,6.1,1998,Comedy
2657,0,0,0.505324,6.8,1998,Comedy
11568,28000000,14051384,0.497373,5.6,1998,Comedy
11702,30000000,19204929,0.469693,6.2,1998,Crime
9458,50000000,0,0.467778,5.9,1998,Thriller
6396,0,299200,0.460139,7.2,1998,Music
3513,20000000,0,0.455743,4.9,1998,Action
18316,0,0,0.445,5.1,1998,Thriller
28302,0,0,0.435855,5.8,1998,Family
9276,15000000,40283321,0.433845,6.1,1998,Science Fiction
825,20000000,3970078,0.423925,6.7,1998,Romance
9812,0,0,0.41266,7.0,1998,Crime
7096,0,0,0.400944,5.8,1998,Fantasy
15805,0,0,0.398891,6.8,1998,Crime
15037,10000000,25605015,0.396129,6.2,1998,Romance
11252,60000000,37141130,0.38868,4.9,1998,Thriller
9457,45000000,11203026,0.383321,5.8,1998,Horror
14283,18000000,9495408,0.375143,6.6,1998,Mystery
10029,30000000,9898412,0.366598,6.2,1998,Thriller
9425,75000000,14567883,0.577579,5.8,1998,Science Fiction
39345,0,0,0.331874,5.4,1998,Adventure
36136,0,0,0.33113,6.3,1998,Drama
30949,0,0,0.328442,6.1,1998,Drama
50942,0,0,0.455013,3.8,1998,Thriller
35680,0,0,0.293252,4.8,1998,Family
13151,0,0,0.291322,7.0,1998,Family
17915,0,15,0.289515,5.7,1998,Music
9464,1500000,2375097,0.263935,6.9,1998,Crime
1448,0,0,0.258956,4.9,1998,Horror
16148,5000000,1980338,0.235951,5.8,1998,Mystery
27850,0,0,0.233097,6.2,1998,Family
10940,0,0,0.231134,6.6,1998,Science Fiction
19154,0,0,0.23042,2.9,1998,Science Fiction
24746,2000000,124494,0.226558,5.8,1998,Science Fiction
11660,0,0,0.225908,7.1,1998,Thriller
10278,0,0,0.223472,6.4,1998,Romance
10593,0,0,0.214753,4.2,1998,Romance
4927,1500000,870751,0.214567,4.8,1998,Romance
37498,33000000,0,0.195375,4.9,1998,Thriller
12257,15000000,10443316,0.194358,4.7,1998,Romance
38017,0,0,0.189048,5.1,1998,Thriller
17127,15000000,46905889,0.18358,5.1,1998,Romance
11603,0,0,0.18093,4.9,1998,TV Movie
66892,0,0,0.175128,3.7,1998,Horror
47881,0,7985929,0.173959,4.8,1998,Family
42807,27000000,76000000,0.26504,6.4,1998,Drama
33644,20000000,37672350,0.162242,6.5,1998,Romance
31220,0,0,0.148915,4.0,1998,Family
20546,0,0,0.201869,5.6,1998,History
44625,1000000,0,0.135281,5.1,1998,Mystery
14342,0,0,0.133183,5.9,1998,Comedy
26618,0,0,0.117323,6.1,1998,Drama
32302,0,0,0.108358,4.0,1998,Family
17263,0,0,0.093771,6.0,1998,Thriller
56195,0,0,0.088122,6.4,1998,Romance
31622,0,0,0.083297,5.2,1998,Drama
21430,0,0,0.086111,4.8,1998,Science Fiction
51216,0,0,0.029699,5.0,1998,Romance
639,16000000,92823546,2.719764,7.1,1989,Drama
165,40000000,332000000,2.566875,7.2,1989,Family
2978,37000000,215394738,2.379507,6.2,1989,Comedy
709,32000000,156167015,2.176623,5.6,1989,Thriller
2756,70000000,90000098,1.69108,6.9,1989,Thriller
942,25000000,227853986,1.510501,6.5,1989,Comedy
9618,55000000,63408614,1.362379,5.9,1989,Comedy
1648,10000000,40485039,1.280429,6.6,1989,Science Fiction
9354,32000000,222724172,1.218498,5.9,1989,Family
172,30000000,70200000,1.190512,5.3,1989,Adventure
11974,18000000,36602000,0.89539,6.4,1989,Thriller
2616,15000000,79258538,0.720081,6.6,1989,Family
14372,0,15704614,0.670104,6.0,1989,Action
5971,20000000,0,0.580578,5.3,1989,Drama
1552,0,126297830,0.547789,6.2,1989,Family
10345,18598420,78247647,0.547658,5.5,1989,Comedy
10142,22500000,18671317,0.544382,6.5,1989,War
249,0,0,0.531317,6.4,1989,Thriller
238751,0,1700000,0.517447,5.8,1989,Fantasy
9972,24000000,0,0.5108,6.1,1989,Crime
11718,0,0,0.503146,5.6,1989,Mystery
11352,31000000,74134790,0.494235,5.8,1989,Romance
10344,0,38903179,0.486713,4.9,1989,Thriller
6951,0,71079915,0.480969,5.9,1989,Thriller
7452,0,0,0.480761,6.9,1989,Drama
11497,13800000,27100027,0.4669,6.3,1989,Family
9085,30000000,60864870,0.452278,5.9,1989,Crime
12150,19000000,110879513,0.448357,6.7,1989,Mystery
15433,0,0,0.440959,6.8,1989,Fantasy
10493,10000000,7825000,0.438179,6.3,1989,Horror
11342,7000000,0,0.437909,5.7,1989,Fantasy
12521,5000000,16554699,0.423064,5.9,1989,Horror
14776,0,0,0.414316,5.7,1989,Foreign
86962,0,0,0.396198,5.5,1989,Romance
4105,30000000,45892212,0.382943,6.0,1989,Crime
28165,0,0,0.378753,5.2,1989,Action
22611,0,0,0.365129,6.8,1989,Family
9686,15000000,0,0.363923,5.8,1989,Romance
19236,787000,0,0.355479,5.5,1989,Mystery
10875,13000000,0,0.352631,6.5,1989,Romance
10860,0,95904091,0.341085,6.9,1989,Romance
11607,0,8143225,0.334867,5.2,1989,Thriller
25199,0,27843,0.194983,5.4,1989,Comedy
17819,0,0,0.135514,5.1,1989,Romance
3064,0,0,0.324248,6.7,1989,Science Fiction
28169,0,0,0.290811,4.8,1989,Action
10705,9000000,0,0.294611,7.4,1989,History
21512,0,882290,0.290697,6.1,1989,Science Fiction
31606,0,0,0.360554,4.8,1989,Crime
11305,2800000,0,0.280711,6.5,1989,Comedy
2028,0,20036737,0.269455,6.7,1989,Romance
15142,0,0,0.126762,5.5,1989,Science Fiction
27418,12000000,15942628,0.2578,5.0,1989,Action
22102,0,0,0.254386,5.9,1989,Family
4296,0,0,0.252664,5.0,1989,Science Fiction
2323,0,84431625,0.244298,6.8,1989,Fantasy
11828,0,0,0.240849,5.8,1989,Comedy
14628,8045760,35150960,0.233923,5.9,1989,Mystery
29185,0,20047604,0.231985,7.0,1989,Drama
2263,0,0,0.228584,7.0,1989,Romance
31004,0,4557214,0.225799,5.4,1989,Mystery
18111,2000000,0,0.19025,5.8,1989,Science Fiction
183,6000000,14278900,0.178696,6.5,1989,Drama
32261,0,8800000,0.14877,5.9,1989,Romance
17190,0,0,0.13469,6.1,1989,Romance
20006,0,0,0.133281,5.4,1989,Comedy
300589,0,0,0.123132,7.4,1989,Adventure
31583,4000000,0,0.119555,5.9,1989,Thriller
22244,0,0,0.208511,5.7,1989,Comedy
15138,7000000,793775,0.114027,5.7,1989,Comedy
32059,0,0,0.109913,5.1,1989,Crime
10551,0,12195695,0.070162,5.4,1989,Crime
28774,0,1919653,0.048723,4.9,1989,Science Fiction
10020,25000000,377350553,3.852269,7.3,1991,Animation
280,100000000,520000000,3.584406,7.5,1991,Science Fiction
879,70000000,300854823,2.326917,6.5,1991,Comedy
8367,48000000,390493908,1.606765,6.5,1991,Action
8010,30000000,15556340,1.301458,4.8,1991,Science Fiction
174,27000000,96900000,1.28293,6.6,1991,Adventure
37137,23000000,86930411,1.259634,6.5,1991,Crime
1089,24000000,83531958,1.231168,6.7,1991,Crime
1649,0,0,1.222105,5.9,1991,Comedy
2924,75000000,152368585,1.020069,6.2,1991,Drama
2907,30000000,191502426,0.983036,6.6,1991,Fantasy
9292,65000000,17218080,0.977243,5.6,1991,Comedy
10249,42000000,62000000,0.963521,6.3,1991,Science Fiction
1541,16000000,45361000,0.915804,7.0,1991,Crime
1497,25000000,78,0.799449,6.0,1991,Action
10380,0,0,0.698097,6.2,1991,Family
274,19000000,272742922,0.695385,7.9,1991,Thriller
4032,16500000,0,0.691822,6.9,1991,Family
11284,11000000,34872033,0.689242,5.4,1991,Comedy
9319,29000000,59509925,0.662297,6.4,1991,Comedy
820,40000000,205405498,0.658866,7.2,1991,History
9594,15000000,30102717,0.627123,5.1,1991,Crime
13122,6000000,0,0.582196,6.4,1991,Horror
1406,26000000,124033791,0.533228,6.1,1991,Comedy
9595,26000000,181096164,0.514489,6.2,1991,War
13888,11000000,2807854,0.483931,5.0,1991,Romance
2107,0,0,0.480313,6.2,1991,Fantasy
11384,0,65595485,0.456148,5.7,1991,Crime
20421,18000000,11657385,0.44464,5.3,1991,Animation
2742,16000000,0,0.927963,6.7,1991,Thriller
36630,0,0,0.40666,4.5,1991,Thriller
24734,0,3106559,0.379975,6.0,1991,Adventure
1496,6000000,1193062,0.363923,3.9,1991,Comedy
14362,14000000,39673161,0.304932,5.6,1991,Crime
32685,0,0,0.359526,6.7,1991,Family
10750,0,15073942,0.357891,6.3,1991,Thriller
21828,0,2415396,0.34577,6.1,1991,Romance
11504,0,0,0.32932,5.1,1991,Family
12186,0,0,0.325974,6.3,1991,Comedy
44909,0,0,0.316955,3.1,1991,Horror
10379,0,13,0.313071,6.0,1991,Family
27769,0,0,0.311786,4.9,1991,Horror
25562,0,36489888,0.298661,5.7,1991,Romance
15026,0,0,0.283556,5.4,1991,Science Fiction
16270,0,0,0.278023,6.2,1991,Romance
11894,0,0,0.277921,5.7,1991,Family
10952,8500000,47624253,0.261842,6.0,1991,Drama
12702,0,0,0.272537,4.5,1991,Comedy
26561,0,13200170,0.15876,7.0,1991,Romance
11890,35000000,23562716,0.263047,6.3,1991,Thriller
17792,0,0,0.251132,4.6,1991,Mystery
19065,0,0,0.245828,6.7,1991,Mystery
18886,35000000,0,0.245709,6.0,1991,Drama
3784,0,22773535,0.241581,6.4,1991,Romance
22434,0,7788597,0.239605,5.8,1991,Comedy
11663,0,0,0.228463,7.2,1991,Music
20096,0,0,0.221139,5.9,1991,Science Fiction
12647,48000000,0,0.22055,5.7,1991,Thriller
41805,0,0,0.217044,4.5,1991,Drama
21219,23000000,20246790,0.211558,6.0,1991,Thriller
17956,0,0,0.202054,5.2,1991,Romance
17990,0,0,0.194181,6.0,1991,Music
12227,14000000,34793160,0.191606,6.5,1991,Drama
9546,0,0,0.181802,6.0,1991,Thriller
2125,0,0,0.438283,5.7,1991,Thriller
47647,0,0,0.166624,6.7,1991,Foreign
34376,13000000,3752426,0.1523,4.8,1991,Science Fiction
28455,0,0,0.130152,5.5,1991,Thriller
13644,0,14812000,0.275998,6.0,1991,Family
17474,0,2853801,0.062221,6.9,1991,Romance
16820,16400000,0,0.098145,6.4,1991,Comedy
14667,0,0,0.063844,6.0,1991,Romance
31544,0,4654288,0.048237,5.2,1991,Thriller
2280,18000000,151668774,2.150682,6.7,1988,Comedy
37136,12000000,78756177,1.905883,6.8,1988,Crime
1370,63000000,189015611,1.183033,5.7,1988,Thriller
10651,20000000,0,1.182453,6.1,1988,Thriller
12233,0,0,1.152044,6.4,1988,Family
856,70000000,329803958,1.115598,6.9,1988,Comedy
12144,12300000,84460846,1.101103,6.9,1988,Family
9647,0,60328000,1.055087,6.6,1988,Drama
847,35000000,57269863,0.869474,6.7,1988,Action
9604,29000000,34994648,0.753578,5.6,1988,Crime
11825,0,19510371,0.72689,4.8,1988,Crime
11966,0,21630088,0.689972,5.4,1988,Science Fiction
11285,17500000,25024919,0.657109,5.7,1988,Science Fiction
5680,0,5596267,0.634251,6.1,1988,Comedy
1632,15000000,34604000,0.588756,7.1,1988,Drama
3525,28000000,103173635,0.572843,6.4,1988,Romance
8337,4000000,13008928,0.540362,6.9,1988,Science Fiction
15158,3000000,7282851,0.538522,6.1,1988,Science Fiction
10128,16000000,0,0.528411,5.6,1988,Thriller
10117,7000000,20256975,0.499298,5.4,1988,Comedy
2321,10000000,21486757,0.497587,6.0,1988,Thriller
10675,20000000,17637950,0.469728,6.4,1988,Crime
20196,0,5935269,0.462906,4.3,1988,Science Fiction
16296,2000000,0,0.437627,5.1,1988,Science Fiction
21733,0,0,0.420142,7.0,1988,Romance
12582,0,0,0.402939,5.6,1988,Crime
11955,0,0,0.389823,4.0,1988,Drama
8677,0,0,0.385293,6.4,1988,Mystery
14506,0,0,0.380129,6.9,1988,Comedy
11851,0,20324096,0.374076,5.7,1988,Crime
9013,30000000,38413606,0.370575,6.9,1988,Crime
9395,7500000,18869631,0.35674,5.9,1988,Drama
21362,0,7399763,0.349522,5.9,1988,Comedy
48309,1300000,354704,0.336536,6.8,1988,Horror
11054,0,0,0.3065,6.2,1988,Music
13192,22000000,0,0.321068,6.1,1988,Music
11191,0,0,0.317301,5.7,1988,Romance
9540,13000000,8038508,0.288071,6.9,1988,Thriller
12714,0,0,0.231618,5.8,1988,Romance
40095,5000000,0,0.265596,5.1,1988,Drama
13350,0,0,0.264922,6.2,1988,Family
2210,10000000,3916303,0.407649,5.5,1988,Drama
14285,0,0,0.211124,8.0,1988,Crime
14911,0,3184348,0.206515,4.7,1988,War
9717,0,29300000,0.206468,6.5,1988,Crime
10396,23000000,0,0.205453,6.1,1988,Crime
10127,4500000,3813293,0.199235,4.5,1988,Horror
29787,7000000,5344577,0.18872,6.0,1988,Horror
15482,0,0,0.177816,5.1,1988,Science Fiction
14240,1100000,0,0.171457,5.5,1988,Horror
24348,2500000,589244,0.168545,7.2,1988,Music
10126,6000000,46616067,0.155543,6.4,1988,Drama
19382,20000000,51684798,0.154945,6.4,1988,Romance
7091,2000000,725131,0.149591,5.5,1988,Horror
22572,0,0,0.131437,4.5,1988,Horror
41965,0,241,0.175236,5.5,1988,Horror
37211,0,0,0.113154,6.0,1988,Family
26355,0,17514553,0.076958,6.4,1988,Romance
12663,16000000,4192440,0.076438,4.6,1988,War
68352,0,0,0.019926,5.6,1988,Thriller
19051,5000000,3569939,0.057681,5.7,1988,Family
201281,0,0,0.132436,6.8,1988,Fantasy
46188,0,0,0.001662,6.6,1988,Animation
106,18000000,98235548,3.474728,7.1,1987,Adventure
88,6000000,213954274,1.945847,6.9,1987,Romance
708,40000000,191185897,1.511663,6.0,1987,Thriller
5548,13000000,53000000,1.503371,6.8,1987,Science Fiction
765,3600000,5923044,1.427206,7.5,1987,Fantasy
941,15000000,120207127,1.393529,6.6,1987,Comedy
2493,16000000,30857814,1.186793,7.5,1987,Fantasy
96,20000000,299965036,1.07467,6.1,1987,Crime
11411,17000000,19300000,1.065222,4.3,1987,Fantasy
117,25000000,76270454,1.016148,7.5,1987,History
801,13000000,123922370,1.011111,7.0,1987,War
10998,14000000,320145693,0.865813,6.4,1987,Romance
10587,0,28061343,0.830933,5.0,1987,Crime
2614,0,25893810,0.82228,6.3,1987,Science Fiction
635,17000000,17185632,0.754116,6.7,1987,Thriller
11548,0,65088797,0.683243,6.2,1987,Fantasy
6069,0,63766510,0.624584,6.1,1987,Comedy
9964,25710,0,0.606128,6.2,1987,Horror
10937,3000000,3221568,0.598029,7.1,1987,Romance
12626,20000000,51249404,0.57606,6.3,1987,Romance
14367,0,34368475,0.518412,6.7,1987,Crime
10023,20000000,66673516,0.5137,5.8,1987,Crime
37530,0,7800000,0.495897,4.8,1987,Comedy
17258,15000000,13290368,0.47393,5.6,1987,Crime
10110,38000000,0,0.46055,6.9,1987,War
11649,17000000,0,0.436718,5.0,1987,Science Fiction
10083,15000000,35509515,0.406719,7.0,1987,Action
8989,0,49998613,0.405361,5.6,1987,Fantasy
26263,0,0,0.389118,4.6,1987,Crime
11879,5000000,0,0.385445,6.6,1987,Thriller
12154,11000000,168000000,0.380326,6.1,1987,Drama
12476,0,0,0.09996,6.4,1987,Science Fiction
19933,2000000,0,0.367621,6.5,1987,Animation
10859,0,0,0.251545,6.0,1987,Romance
14499,7200000,2300000,0.187714,6.1,1987,Fantasy
26719,0,2585639,0.335219,7.2,1987,Mystery
31650,17000000,10278549,0.32054,5.4,1987,Romance
11496,0,0,0.318343,5.6,1987,Comedy
12623,0,0,0.457831,6.0,1987,Thriller
18410,18000000,18532286,0.313707,6.0,1987,Drama
40724,0,0,0.29697,7.4,1987,Family
27786,0,0,0.288138,4.4,1987,Science Fiction
2039,0,80640528,0.421153,6.2,1987,Romance
13509,12000000,3769990,0.28269,7.0,1987,Action
4918,0,0,0.263191,5.9,1987,Thriller
12919,1800000,31623833,0.481561,6.4,1987,Romance
28370,0,0,0.234183,5.6,1987,Romance
25155,0,0,0.221631,6.8,1987,Mystery
15658,0,0,0.213026,6.9,1987,Mystery
21299,0,0,0.159347,6.4,1987,Family
10019,6000000,42721196,0.20076,5.6,1987,Romance
44658,0,0,0.193182,6.3,1987,Drama
22500,0,0,0.186551,7.2,1987,Fantasy
13703,0,12396383,0.184469,5.9,1987,Romance
25318,0,0,0.274181,6.0,1987,Thriller
23599,0,0,0.180267,5.2,1987,Crime
11215,0,0,0.179562,5.6,1987,Family
4639,0,4278150,0.17911,6.2,1987,Drama
49038,0,0,0.17844,7.0,1987,Family
34379,0,0,0.173519,6.6,1987,Thriller
15582,0,0,0.147904,3.5,1987,Family
10652,0,13839404,0.287418,6.2,1987,Drama
26827,0,7305209,0.135106,6.0,1987,Music
46975,0,0,0.14124,7.2,1987,Family
10081,0,0,0.07532,6.1,1987,Crime
24787,0,0,0.245929,5.8,1987,Comedy
62,12000000,56715371,3.309196,7.7,1968,Adventure
871,5800000,33395426,1.152937,7.2,1968,Mystery
26690,0,0,0.891163,6.6,1968,Mystery
916,5500000,42300873,0.786854,6.7,1968,Drama
14136,0,0,0.757746,5.8,1968,Fantasy
805,3200000,33395426,0.724527,7.3,1968,Mystery
12105,0,0,0.698337,7.0,1968,Music
17917,10000000,16800000,0.633129,6.2,1968,Music
11046,7700000,21000000,0.569422,6.9,1968,Action
912,4300000,0,0.488336,7.0,1968,Thriller
11708,10000000,0,0.323826,6.6,1968,Comedy
16249,0,0,0.259501,6.1,1968,Family
32969,1800000,0,0.207956,6.3,1968,Romance
16085,0,0,0.214989,6.6,1968,Music
27983,0,0,0.157115,5.7,1968,Family
32726,0,0,0.190352,5.5,1968,Romance
31965,0,0,0.128924,6.2,1968,History
26170,0,3110000,0.405287,5.9,1968,Drama
29146,950000,814666,0.045242,6.0,1968,Science Fiction
829,6000000,30000000,1.650848,7.7,1974,Mystery
682,7000000,97572000,1.619555,6.1,1974,Thriller
592,1600000,4420000,0.761779,7.2,1974,Mystery
10869,0,0,0.738153,6.1,1974,Family
4176,0,27634716,0.696675,6.8,1974,Mystery
12310,0,0,0.465805,6.4,1974,Comedy
27932,3000000,47000000,0.463337,6.1,1974,Drama
