id,budget,revenue,popularity,vote_average,release_year,production_companies
185567,16000000,0,0.926614,6.8,2013,Canal+
192145,28000000,1021398,0.921438,5.6,2013,Volten
180948,0,0,0.904664,5.1,2013,The Safran Company
150117,0,28234657,0.902702,5.4,2013,StudioCanal
139038,2500000,60141683,0.892455,5.5,2013,IM Global
77987,4800000,10337387,0.890458,5.3,2013,Bold Films
109421,30000000,63372757,0.886993,6.3,2013,Universal
210047,0,16971,0.879731,5.6,2013,Syncopated Films
152742,13500000,19255873,0.873688,7.7,2013,Regione Lazio
124459,30000000,27437881,0.869067,5.2,2013,Carousel Productions
227700,0,0,0.863341,6.5,2013,Roxbury Pictures
111190,16000000,318982,0.860381,6.2,2013,Canal+
127560,18000000,22309223,0.859276,6.6,2013,Pictures in Paradise
98357,56000000,19701164,0.844466,5.7,2013,1984 Private Defense Contractors
215881,0,0,0.831703,6.0,2013,Reliance
179826,27000000,0,0.805517,6.6,2013,"Sommers Company, The"
123109,2900000,74918,0.799645,5.3,2013,Milk & Media
93828,8500000,9747,0.794369,5.5,2013,Automatik Entertainment
109491,60000000,60052138,0.787443,5.5,2013,Belle Pictures
199373,27220000,5496951,0.784571,6.2,2013,K5 International
77931,105000000,347434178,0.782462,5.5,2013,Kerner Entertainment Company
77805,10000000,1585582,0.765495,6.0,2013,Millennium Films
174311,0,0,0.759606,5.2,2013,GreenStreet Films
162903,28000000,8555008,0.751379,5.6,2013,Reliance Entertainment
227707,25000000,6399,0.74452,5.2,2013,uFilm
190955,25500000,2415472,0.744185,5.8,2013,Les Productions du Tr¨¦sor
76170,120000000,415440673,0.734349,6.4,2013,Marvel Entertainment
134411,35000000,42930462,0.733975,5.7,2013,Imagenation Abu Dhabi FZ
209247,0,64065,0.721548,6.1,2013,Entertainment One
76544,25000000,2054941,0.707968,5.6,2013,China Film Group Corporation (CFGC)
192134,0,523511,0.703657,5.9,2013,Recorded Picture Company (RPC)
77234,10000000,0,0.696108,5.2,2013,Furst Films
216541,0,0,0.675678,3.3,2013,Voltage pictures
209249,0,0,0.67143,5.7,2013,Process Media
159117,0,21833,0.668508,5.7,2013,8383 Productions
85889,5000000,0,0.660633,6.6,2013,Entre Chien et Loup
210024,0,0,0.646924,7.4,2013,BBC Cymru Wales
132344,3000000,11176469,0.639506,7.1,2013,Faliro House Productions
227348,5000000,86362372,0.625753,5.3,2013,Solana Films
166271,0,0,0.610322,5.8,2013,Copperheart Entertainment
108726,0,0,0.607881,5.5,2013,Gemini Industries
115782,12000000,35931410,0.598453,6.0,2013,Five Star Institute
145135,3500000,25174316,0.596009,6.0,2013,Automatik Entertainment
157360,1000000,2963902,0.592819,6.4,2013,Team G
115348,35000000,13785015,0.58119,5.6,2013,Reliance Entertainment
77663,0,39881,0.573206,5.2,2013,Millennium Films
50275,0,34664,0.572994,6.7,2013,Norsk Rikskringkasting (NRK)
160139,7700000,0,0.568314,6.4,2013,K5 International
172226,0,0,0.565529,5.3,2013,Wonderful Films PLC
172803,4000000,0,0.555474,6.4,2013,Hours Capital
198210,0,0,0.551491,5.5,2013,Marc Platt Productions
164457,22000000,15400000,0.54416,6.4,2013,Relativity Media
202575,34000000,0,0.530366,6.3,2013,Illuminata Pictures
229182,0,0,0.522436,5.8,2013,Elephant Eye Films
82992,160000000,788679850,0.522347,6.6,2013,One Race Productions
174682,0,0,0.515286,5.0,2013,Cinipix
172520,0,0,0.50375,6.7,2013,Skipping Stone Entertainment
215830,0,0,0.489233,5.8,2013,852 Films
174343,0,0,0.470645,5.6,2013,Amberdale Productions
183011,3500000,0,0.465414,7.2,2013,DC Entertainment
160768,10000000,30283,0.457768,4.6,2013,Orange Studios
159932,0,18642,0.451575,5.5,2013,Demarest Films
248688,2000000,0,0.447049,5.7,2013,Globomedia Cine
174316,0,4187,0.433434,5.3,2013,I'm So Sorry Productions
214091,0,0,0.431747,5.8,2013,A+E Studios
205321,1000000,0,0.422934,3.9,2013,Southward Films
176339,0,0,0.422634,5.9,2013,HBO Films
111473,0,1234254,0.420185,5.9,2013,Magnolia Mae Films
199420,5000000,0,0.39621,5.6,2013,Anchor Bay Films
152748,0,1031243,0.393664,5.8,2013,Paradox Entertainment
158916,7000000,6147,0.387592,5.7,2013,Raindance Entertainment
229749,0,0,0.38618,6.4,2013,Jordan Films
114779,0,0,0.383921,5.8,2013,ARM Entertainment
152795,0,455815,0.38246,6.2,2013,Opus Film
152259,10000000,1034589,0.381676,5.4,2013,Solar Filmworks
214093,0,0,0.380585,5.4,2013,Arena Productions
159095,0,0,0.380197,5.2,2013,Anton Capital Entertainment (ACE)
209271,0,0,0.376959,5.0,2013,"Film Community, The"
222461,0,0,0.373514,5.4,2013,FilmDistrict
191820,0,11294,0.370238,5.0,2013,ARTE
199534,8000000,9630444,0.364964,5.6,2013,Emu Creek Pictures
217316,0,0,0.364669,7.6,2013,Spitfire Pictures
153795,7000000,0,0.221125,5.2,2013,The Group Films
166076,0,2915767,0.534902,6.7,2013,Warner Premiere
172828,0,19613,0.347558,5.5,2013,Floren Shieh Productions
255692,0,0,0.331255,3.5,2013,Hideaway Pictures
207769,950000,0,0.328484,5.7,2013,Favorit Film
174326,0,0,0.321236,6.5,2013,Lavender Pictures
169219,0,0,0.319972,5.3,2013,Aldamisa Entertainment
158914,0,0,0.317114,5.0,2013,Lipsync Productions
217896,0,0,0.315607,3.3,2013,Odyssey Media
157841,33000000,9494789,0.312975,6.7,2013,Tapioca Films
109729,250000,56825,0.510295,4.4,2013,Post Empire Films
121677,0,519535,0.305357,6.6,2013,"Doha Film Institute, The"
157351,0,0,0.304099,6.2,2013,Pisces Rising Productions
168399,7500000,0,0.303536,5.3,2013,Garagefilm International
165739,83000000,0,0.299117,5.5,2013,Extravaganza Entertainment
218425,0,0,0.292394,6.4,2013,Incurably Curious
180951,0,0,0.288205,6.1,2013,Apart Films
167305,0,0,0.210216,5.6,2013,Independent Edge FIlms
238589,5000000,0,0.275012,5.0,2013,Bomar OOD
209262,10000000,653651,0.273681,5.8,2013,Exclusive Media Group
182228,500000,0,0.265782,3.7,2013,Next Station Productions
205891,0,0,0.260546,4.6,2013,ChickFlick Productions
191720,0,0,0.250542,8.1,2013,Endless Picnic
158908,0,0,0.249284,6.7,2013,Unified Pictures
162215,0,0,0.249031,6.4,2013,BFI Film Fund
205724,3500000,0,0.244507,4.9,2013,The Salt Company International
127373,6000000,1066471,0.230595,7.5,2013,10th Hole Productions
192136,35000000,27330000,0.229656,6.5,2013,Videovision Entertainment
231474,0,0,0.228099,4.6,2013,Eh-Okay
205220,12000000,100129872,0.227851,7.4,2013,Baby Cow Productions
180679,0,0,0.222628,6.2,2013,Sobini Films
139519,0,0,0.220882,5.3,2013,Rip Cord Productions
118289,15000000,21766271,0.457265,5.0,2013,Scope Pictures
215814,0,0,0.213141,6.0,2013,Scarlet Fire Films
221510,0,0,0.212741,6.6,2013,Triple D Productions
174671,0,0,0.210766,4.0,2013,Element Pictures
177699,0,0,0.359611,6.7,2013,Baby Cow Productions
214081,0,0,0.198091,5.7,2013,Scope Pictures
153738,0,0,0.192757,5.7,2013,Pellicola
194101,0,0,0.192249,7.1,2013,Moonspun Films
167179,1800000,0,0.182805,6.8,2013,Film It
146227,18000000,10501938,0.367908,5.0,2013,After Dark Films
210913,0,0,0.175029,5.4,2013,ORF Film/Fernseh-Abkommen
216156,0,0,0.172844,7.2,2013,Embargo Films
190754,1052753,466088,0.171647,5.9,2013,XYZ Films
158990,0,0,0.168658,5.9,2013,Rubber Films
226437,996519,0,0.165783,7.3,2013,Silesia Film (coprodukcja)
248842,0,0,0.165765,5.6,2013,Fox International Productions (FIP)
192210,3000000,0,0.282226,5.9,2013,Marcio Garcia Producoes
209901,3000000,1675381,0.411515,4.6,2013,Movie Package Company (MPC)
199556,5000000,0,0.147531,4.4,2013,ARO Entertainment
123107,0,0,0.139137,5.7,2013,Circle of Confusion
159154,0,602042,0.407065,6.0,2013,Jigsaw
177271,0,0,0.134512,6.2,2013,The Lego Group
184155,7720000,0,0.110783,6.8,2013,VGTRK
195796,0,0,0.109185,4.8,2013,Gearshift Films
242575,4000000,0,0.05438,8.4,2013,Fondo de Inversi¨®n y Est¨ªmulos al Cine (FIDECINE)
273404,0,0,0.154121,5.8,2013,Harold Greenberg Fund
173205,0,0,0.213552,7.1,2013,Vulcan Productions
184992,0,0,0.068614,5.4,2013,Bianca Film
217337,0,0,0.060425,5.8,2013,Filmes do Tejo
192133,0,97,0.075197,5.3,2013,Subotica Entertainment
246699,0,0,0.111367,6.7,2013,BBC Drama Productions
191718,0,0,0.064476,5.8,2013,Centre National de la Cin¨¦matographie (CNC)
159012,0,0,0.080336,7.3,2013,Cinedigm
202960,0,0,0.1635,6.1,2013,Anonymous Content
223202,0,0,0.052986,5.4,2013,classic
268207,0,0,0.073295,4.6,2013,Sofica A Plus Images 3
116741,58000000,44000000,0.040858,6.1,2013,21 Laps Entertainment
124623,0,0,0.01351,6.9,2013,Cinovative
174323,0,0,0.00062,6.1,2013,Logolite Entertainment
105,19000000,381109762,6.095293,7.8,1985,U-Drive Productions
2108,1000000,51525171,2.834739,7.6,1985,A&M Films
11976,25000000,15502112,1.613752,6.3,1985,Embassy International Pictures
873,15000000,146292009,1.012186,7.5,1985,Warner Bros.
10999,10000000,57500000,0.898411,6.3,1985,Silver Pictures
9838,12500000,238227,0.887605,4.9,1985,Cannon Productions
10925,4000000,14237000,0.876636,7.1,1985,Cinema 84
10328,0,85313124,0.76343,6.5,1985,Zanuck/Brown Productions
11797,9000000,24922237,0.717479,6.8,1985,Vistar Films
8408,3500000,34000000,0.689416,6.7,1985,Toei
15196,15000000,14643997,0.688022,7.1,1985,PolyGram Filmed Entertainment
10303,25000000,96773200,0.587273,6.1,1985,Stone Group Pictures
11954,25000000,0,0.555541,5.8,1985,Easedram
23919,9000000,20518905,0.5129,4.4,1985,Astral Bellevue Path¨¦
1816,0,14202899,0.386036,6.6,1985,Polygram Pictures
10552,0,0,0.384508,6.0,1985,Dino De Laurentiis Company
11064,20000000,45833132,0.384037,6.5,1985,Davis Entertainment
11864,0,12303411,0.354754,6.7,1985,Bavaria Film
21627,3000000,0,0.072899,5.4,1985,Embassy Film Associates
11893,9000000,7936012,0.252674,6.6,1985,Northbrook Films
13155,25000000,11137801,0.229931,6.0,1985,BMI (No. 9) Ltd.
27064,5000000,502758,0.214009,6.3,1985,Tristone Entertainment Inc.
9846,0,17307019,0.183801,6.8,1985,Metro-Goldwyn-Mayer (MGM)
13938,10000000,25754284,0.592905,6.8,1985,Delphi III Productions
42044,0,0,0.147489,8.3,1985,Les Films Aleph
49370,19000000,12918858,0.135989,4.3,1985,Pluperfect
24548,11500000,0,0.221195,6.1,1985,Summa Entertainment Group
11240,860000,2451545,0.112015,6.2,1985,SAF Productions
50211,0,0,0.112308,5.9,1985,Film 7
15982,0,0,0.092747,7.1,1985,The Guber-Peters Company
674,150000000,895921036,5.939927,7.3,2005,Heyday Films
272,150000000,374218673,5.400826,7.3,2005,Warner Bros.
752,54000000,132511035,3.617106,7.6,2005,Virtual Studios
187,40000000,158733820,3.520836,7.1,2005,Miramax
118,150000000,474968763,3.508379,6.5,2005,Warner Bros.
7453,50000000,104478416,3.087036,6.6,2005,Hammer & Tongs
1635,126000000,162949164,2.623346,6.4,2005,Parkes/MacDonald Productions
953,75000000,532680671,2.444998,6.4,2005,DreamWorks Animation
9738,100000000,330579719,2.368513,5.6,2005,Constantin Film Produktion
561,100000000,230427240,2.26533,6.5,2005,Lonely Film Productions GmbH & Co. KG.
9522,40000000,285176741,2.248624,6.3,2005,Avery Pix
8202,62000000,52304001,2.220063,5.3,2005,MTV Films
74,132000000,591739379,1.844731,5.9,2005,Cruise/Wagner Productions
1904,85000000,162242962,1.813128,7.1,2005,Columbia Pictures Corporation
9335,32000000,85167639,1.699822,6.1,2005,Current Entertainment
2313,0,0,1.632638,5.5,2005,Prime Film Productions LLC
11283,25000000,122489822,1.610259,6.1,2005,Studio Canal
1495,130000000,211643158,1.592578,6.4,2005,Scott Free Productions
4379,43000000,154749918,1.513147,5.7,2005,BenderSpink
254,207000000,550000000,1.508329,6.4,2005,Big Primate Pictures
4551,53000000,95226116,1.497085,5.3,2005,Nina Saxon Film Design
11968,50000000,44434439,1.496807,5.9,2005,Metro-Goldwyn-Mayer (MGM)
4348,28000000,121147947,1.480854,7.6,2005,Scion Films
142,14000000,178043761,1.475604,7.2,2005,Focus Features
11679,87000000,71073932,1.405588,4.8,2005,Revolution Studios
9779,25000000,39053061,1.351718,6.3,2005,Alloy Entertainment
787,110000000,478207520,1.330824,6.5,2005,Dutch Oven
1830,42000000,24127895,1.274645,6.9,2005,Endgame Entertainment
6795,65000000,64321501,1.273393,5.9,2005,Michael De Luca Productions
9947,43000000,56681566,1.270018,5.0,2005,Epsilon Motion Pictures
10320,0,161451538,1.266058,5.2,2005,Parkes+MacDonald Image Nation
3933,40000000,117195061,1.265401,7.0,2005,Warner Bros.
2800,70000000,88933562,1.210683,5.2,2005,Spring Creek Productions
9667,29000000,21126225,1.200307,6.6,2005,VIP 3 Medienfonds
25,72000000,96889998,1.148377,6.4,2005,Red Wagon Entertainment
9392,0,0,1.142171,6.8,2005,Northmen Productions
215,4000000,152925093,1.107734,6.2,2005,Twisted Pictures
9621,57000000,52034889,1.08379,6.0,2005,Vinyl Films
1690,4800000,80578934,1.056592,5.7,2005,Next Entertainment
921,88000000,108539911,1.053307,7.0,2005,Universal Pictures
10982,15000000,51053787,1.048193,6.0,2005,Blue Yonder Films
11096,25000000,122644820,1.045798,6.2,2005,Josephson Entertainment
9722,85000000,131426169,1.014707,4.9,2005,Bewitched
11931,0,83073883,1.013787,5.9,2005,Scott Free Productions
8814,60000000,55987321,1.001465,4.9,2005,Reaper Productions
10033,0,50817508,0.985164,5.7,2005,BenderSpink
11431,30000000,50451307,0.956847,5.7,2005,Alan Greenspan Productions
9777,20000000,7535331,0.918476,6.1,2005,Hart-Sharp Entertainment
179,80000000,162944923,0.906223,6.2,2005,Mirage Enterprises
4442,88000000,105316267,0.899944,5.4,2005,Atlas Entertainment
1947,30000000,18618284,0.893879,6.9,2005,Persistent Entertainment
2026,52000000,77944725,0.887848,6.0,2005,Yari Film Group
6519,50000000,110803676,0.885834,5.2,2005,Warner Bros.
612,70000000,130358911,0.869394,6.7,2005,Amblin Entertainment
8643,19000000,144216468,0.857834,6.2,2005,Screen Gems
11453,22000000,22400154,0.839023,4.8,2005,Happy Madison Productions
231,50000000,94000000,0.835676,6.0,2005,Participant Media
8999,22000000,57479076,0.82677,6.2,2005,Patalex V Productions Limited
257,50000000,42093706,0.826568,6.6,2005,Runteam III Ltd.
9913,43000000,91974818,0.824869,6.3,2005,Double Feature Films
5289,12000000,10289,0.79295,6.3,2005,Pierce-Williams
7214,30000000,76669806,0.775677,7.3,2005,Tollin/Robbins Productions
59,32000000,60740827,0.773901,6.7,2005,BenderSpink
10065,19000000,108047131,0.773231,6.0,2005,Metro-Goldwyn-Mayer (MGM)
7552,100000000,202026112,0.767076,5.9,2005,JC 23 Entertainment
10027,45000000,50871113,0.743639,6.5,2005,Clubdeal
7233,45000000,16809014,0.738384,5.5,2005,Runteldat Entertainment
11638,35000000,68915888,0.737768,5.4,2005,3 Arts Entertainment
8978,30000000,35294470,0.718616,5.9,2005,Liaison Films
308,10000000,45742101,0.709235,6.7,2005,Five Roses
6963,20000000,12482775,0.707056,5.7,2005,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
10851,0,0,0.700854,6.2,2005,Revolver Pictures Co.
9885,1000000,27762648,0.699883,5.8,2005,403 Productions
11683,15000000,46770602,0.694404,5.8,2005,Romero-Grunwald Productions
10040,0,0,0.685198,5.3,2005,Fortis Films
10070,0,658573,0.681346,5.8,2005,Maloof Motion Pictures
69,28000000,186438883,0.681157,7.0,2005,Catfish Productions
8976,30000000,42886719,0.665701,6.5,2005,Touchstone Pictures
10060,40000000,46442528,0.664688,6.5,2005,Cent Productions Inc.
10012,35000000,19294901,0.661616,5.0,2005,Dimension Films
13374,25000000,27645491,0.643145,5.8,2005,Skate Away Productions
9291,82000000,190320568,0.636922,6.2,2005,MTV Films
11637,32000000,97918663,0.635481,5.4,2005,Cube Vision
10077,80000000,5989640,0.6269,4.8,2005,Baldwin Entertainment Group
7515,0,0,0.622677,5.7,2005,National Film and Television School (NFTS)
10048,135000000,76932943,0.606286,5.0,2005,Columbia Pictures Corporation
9912,25000000,0,0.587776,7.1,2005,OLC / Rights Entertainment
9681,0,37691644,0.578189,6.2,2005,Power
7364,130000000,119269486,0.571693,5.6,2005,Baldwin Entertainment Group
398,7000000,49084830,0.561685,6.7,2005,Eagle Vision Inc.
1985,25000000,82466670,0.55197,6.7,2005,UK Film Council
1544,0,2455831,0.548181,6.7,2005,X-Filme Creative Pool
10066,40000000,68766121,0.543159,5.3,2005,Warner Bros.
13922,80000000,10166502,0.538043,6.5,2005,Marty Katz Productions
9923,50000000,22944502,0.534781,6.1,2005,Metropolitan Filmexport
16553,0,1117920,0.499926,7.0,2005,New Regency Pictures
10064,0,0,0.499629,5.6,2005,Emmett/Furla Films
9763,30000000,27610873,0.463862,6.5,2005,Hargitay & Hargitay Pictures in Motion
11804,10000000,91196419,0.463596,5.5,2005,Endgame Entertainment
11400,30000000,30536013,0.449627,6.1,2005,Sunflower Productions
1951,14200000,674918,0.449064,6.9,2005,Arte
27902,0,0,0.446519,5.0,2005,Bacon & Eggs
11459,35000000,86369815,0.444301,5.8,2005,Max Stronghold Productions Inc.
11460,26000000,57891803,0.441927,6.1,2005,BenderSpink
11348,0,0,0.439824,5.8,2005,Just Films
20910,0,0,0.437792,4.5,2005,"Jim Henson Company, The"
10008,0,0,0.429125,5.6,2005,After Dark Films
5471,0,92076,0.423386,6.0,2005,Endgame Entertainment
340,7000000,2697930,0.42232,7.4,2005,Warner Independent Pictures (WIP)
17113,1500000,712294,0.406323,6.4,2005,IFC Productions
13499,45000000,72028752,0.405822,5.7,2005,Nickelodeon Movies
17124,0,0,0.393751,5.7,2005,Mainline Releasing
14375,818418,4851244,0.387304,6.9,2005,Aquarius Films
17035,0,0,0.37881,4.8,2005,First Look International
10913,0,0,0.430394,5.5,2005,Lucky Punch
1696,0,0,0.371866,6.6,2005,Firm Films
12142,20000000,10442808,0.370396,3.5,2005,Herold Productions
8968,20000000,67192859,0.369596,4.5,2005,Screen Gems
1826,13000000,23727301,0.367248,6.7,2005,Lunar Films
27594,11000000,0,0.351378,5.8,2005,Redbus Pictures
17455,4000000,0,0.347958,4.6,2005,Stan Winston Productions
16456,0,0,0.340262,3.4,2005,Dimension Films
1665,0,1928985,0.335779,5.0,2005,Pie Films Inc.
12699,5000000,0,0.333513,4.5,2005,Dimension Films
9042,30000000,15007991,0.332997,5.2,2005,Screen Gems
1833,40000000,31670620,0.330618,6.5,2005,Revolution Studios
10707,1500000,11098131,0.326577,6.7,2005,Sony Pictures International
9968,18000000,0,0.317018,6.2,2005,Rising Star
67,0,3357075,0.356717,6.3,2005,Lama Productions
10845,3000000,0,0.31008,4.3,2005,BloodWorks
14180,15000000,0,0.301564,4.7,2005,Luminosity Media
35320,0,0,0.300101,5.6,2005,Gynormous Pictures
18882,7500000,143000,0.287286,3.9,2005,Marvel Enterprises
16411,1549000,7096000,0.285062,6.0,2005,Avex Inc.
58462,0,0,0.281544,4.5,2005,Mixed Breed Films
14457,0,0,0.280055,4.7,2005,Afraid of the Dark
2287,0,0,0.279805,5.6,2005,Darkfibre Entertainment Ltd.
2610,10284523,11588205,0.270403,5.8,2005,Shopgirl
19495,25000000,0,0.270053,3.9,2005,Kazakhfilm Studios
9701,35000000,25224242,0.269437,6.8,2005,Nick Wechsler Productions
8008,0,0,0.23686,5.4,2005,Hellhound Productions
24123,0,0,0.234355,5.2,2005,Cake Productions Inc.
124673,0,0,0.225647,5.4,2005,Bad Hat Harry Productions
22747,0,0,0.197571,5.7,2005,Open Eye Productions
16608,2000000,5048693,0.191177,7.0,2005,Surefire Film Productions
7182,0,0,0.260956,4.2,2005,Dimension Films
31446,0,0,0.187113,4.5,2005,British Broadcasting Corporation (BBC)
10579,3500000,0,0.324631,3.6,2005,Dimension Films
9009,30000000,25473093,0.177398,5.2,2005,Post No Bills Films
11788,0,0,0.270637,6.7,2005,Company Pictures
15402,0,1410778,0.163505,6.7,2005,HBO Films
14933,0,0,0.249669,4.0,2005,Lex Filmed Entertainment
18189,0,0,0.150923,4.8,2005,DEJ Productions
9288,0,0,0.138467,5.1,2005,Studio Hamburg WorldWide Pictures
7509,0,10422387,0.11769,6.3,2005,Flagship International
18825,0,0,0.115814,4.5,2005,Solo Moi
25967,5000000,0,0.115222,5.5,2005,Bord Scannan na hEireann / Irish Film Board
24029,0,0,0.111756,4.9,2005,ApolloProMedia GmbH & Co. 2. Filmproduktion KG
24939,0,0,0.259042,4.9,2005,Aurora Entertainment
18070,16000000,0,0.380058,4.2,2005,Sony Pictures Home Entertainment
3527,11000000,0,0.35989,6.0,2005,Oc¨¦anic Films
17919,15000000,0,0.294572,7.0,2005,RHI Entertainment
14644,0,0,0.09184,5.0,2005,TF1 Films Production
24935,0,0,0.04264,4.4,2005,Aurora Entertainment
868,3000000,9879971,0.075624,6.8,2005,UK Film & TV Production Company
16998,0,0,0.063725,5.4,2005,Path¨¦ Renn Productions
15907,12000000,0,0.062064,7.0,2005,Gaylord Films
58,200000000,1065659812,4.205992,6.8,2006,Second Mate Productions
591,125000000,758239851,3.655536,6.4,2006,Skylark Productions
9762,12000000,114194847,3.206696,6.7,2006,Touchstone Pictures
956,150000000,397850012,3.098051,6.3,2006,Studio Babelsberg
350,35000000,326551094,3.03143,7.0,2006,Major Studio Partners
1422,90000000,289847354,2.81975,7.7,2006,Warner Bros.
1581,85000000,194168700,2.606305,6.7,2006,Waverly Films
1593,110000000,574480841,2.313345,6.2,2006,1492 Pictures
1164,25000000,135330182,2.160936,6.7,2006,Anonymous Content
9693,76000000,69959751,2.108369,7.3,2006,Hit & Run Productions
8275,0,0,2.03408,5.3,2006,Neo Art & Logic
1452,270000000,391081192,1.957331,5.3,2006,Warner Bros.
9339,82500000,237681299,1.888746,5.9,2006,Revolution Studios
9767,52000000,204999686,1.76935,5.5,2006,Wild West Picture Show Productions
1427,50000000,132180323,1.6128,7.0,2006,Rising Star
1372,100000000,170877916,1.60314,7.2,2006,Virtual Studios
1948,12000000,42931041,1.526073,6.5,2006,GreeneStreet Films
186,27000000,56308881,1.520387,7.3,2006,Capitol Films
9036,40000000,120455994,1.51114,6.6,2006,Vertigo Entertainment
9286,25000000,117719158,1.498538,5.8,2006,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
588,50000000,97607453,1.498352,6.3,2006,Konami
1381,35000000,15304890,1.432839,6.7,2006,Muse Entertainment Enterprises
9836,100000000,384335608,1.411147,5.8,2006,Kingdom Feature Productions
1246,24000000,155721132,1.409773,6.4,2006,Rogue Marble
9904,80000000,37384046,1.363623,5.2,2006,C.O.R.E. Feature Animation
7551,75000000,180557550,1.35007,6.5,2006,Touchstone Pictures
2486,100000000,249288105,1.296272,4.8,2006,Dune Entertainment
2044,40000000,114830111,1.259442,6.3,2006,Sound for Film
9297,75000000,140175006,1.235478,6.3,2006,Sony Pictures Animation
6877,50000000,88715192,1.223177,5.6,2006,Failure to Launch Productions
1579,40000000,120175290,1.21726,7.1,2006,Touchstone Pictures
9906,50000000,55181129,1.211868,5.5,2006,Legendary Pictures
9792,15000000,69623713,1.20839,6.0,2006,Craven-Maddalena Films
9513,0,141702264,1.207359,5.2,2006,Davis Entertainment
10025,28000000,38159905,1.194602,5.7,2006,New Regency Pictures
1247,85000000,59908565,1.18228,5.9,2006,Morgan Creek Productions
7985,15000000,0,1.117768,6.4,2006,Grosvenor Park Media Ltd.
82,135000000,163794509,1.114239,5.7,2006,Motion Picture ETA Produktionsgesellschaft
9293,18000000,41009669,1.110072,6.0,2006,Major Studio Partners
9044,31000000,28000000,1.109411,6.2,2006,Franchise Pictures
3683,90000000,65900249,1.103135,6.7,2006,Malpaso Productions
1378,2000000,5179037,1.102933,6.5,2006,Q Television
4351,21000000,0,1.099328,6.1,2006,Nuyorican Productions
9975,50000000,69834815,1.057194,5.8,2006,Universal Animation Studios
9708,40000000,38755073,1.038954,4.0,2006,Alcon Entertainment
7516,17000000,57103895,1.027989,6.3,2006,Relativity Media
15163,0,0,1.01535,6.7,2006,Bristol Bay Productions
11170,65000000,43545364,0.969469,6.5,2006,Wonderland Sound and Vision
1491,40000000,86915017,0.965931,7.0,2006,Bob Yari Productions
12096,0,0,0.956715,5.6,2006,The Montecito Picture Company
1717,55000000,9450897,0.928134,5.4,2006,Relativity Media
11565,40000000,138259062,0.920528,5.6,2006,Epsilon Motion Pictures
3093,70000000,38629478,0.916551,4.5,2006,C-2 Pictures
1402,55000000,307077295,0.890909,7.5,2006,Relativity Media
1887,40000000,60474340,0.883222,6.5,2006,Pricel
14784,0,3669465,0.854533,7.7,2006,Googly Films
1523,6000000,48027970,0.850959,7.3,2006,DNA Films
214,10000000,163876815,0.849096,6.0,2006,Evolution Entertainment
9353,32000000,80197993,0.840205,5.5,2006,Black & White Productions
9676,50000000,49111202,0.838431,5.8,2006,Signature Pictures
503,160000000,181674817,0.826011,5.3,2006,Warner Bros.
14620,0,0,0.793059,4.4,2006,BenderSpink
18615,16800000,2281089,0.788266,6.3,2006,Iron Film
1819,54000000,130431368,0.780687,5.3,2006,MMCB Film Produktion 2004
773,8000000,100523181,0.778589,7.3,2006,Big Beach Films
2447,35000000,0,0.750786,6.5,2006,Temple Hill Entertainment
1251,19000000,68673228,0.723825,6.9,2006,Malpaso Productions
19595,0,0,0.720101,4.9,2006,Digi Art
3509,8500000,5480996,0.715451,6.7,2006,Detour Filmproduction
1852,63000000,162945894,0.711674,5.9,2006,Intermedia Films
9592,1200000,0,0.704242,5.0,2006,Shotgun Pictures
14202,19400000,0,0.703833,6.9,2006,Class 5 Films
37725,15500000,7385434,0.701814,6.2,2006,Scion Films
10073,20000000,48548426,0.698297,3.9,2006,New Regency Pictures
9907,51000000,72779000,0.674705,5.3,2006,Paramount Animation
10741,0,0,0.654178,5.8,2006,Holly Wiersma Productions
1125,70000000,154937680,0.6477,6.5,2006,Laurence Mark Productions
4441,0,2077763,0.642848,6.9,2006,Paradigm Hyde Films
4643,70000000,55011732,0.632875,7.0,2006,Touchstone Pictures
4723,17000000,374743,0.631574,4.9,2006,Wild Bunch
11515,50000000,9448082,0.606808,6.7,2006,Antena 3 Televisi¨®n
10115,0,0,0.60214,6.0,2006,Kaltenbach Pictures
9903,25000000,11772461,0.589842,6.5,2006,Yari Film Group
8975,20000000,22165608,0.582876,5.0,2006,WWE Studios
8997,0,0,0.575781,5.1,2006,Frontera Productions
10067,50000000,61112916,0.56593,4.6,2006,Boxing Cat Films
9978,40000000,23937870,0.564216,5.0,2006,Samuelson Productions
14171,12000000,0,0.546519,5.7,2006,Severe Entertainment
1440,26000000,0,0.544793,6.3,2006,Bona Fide Productions
9957,0,0,0.53836,5.4,2006,Happy Madison Productions
1123,0,4291965,0.537204,6.3,2006,Working Title Films
9914,0,0,0.51175,4.6,2006,Steamroller Productions
1116,6500000,22889018,0.501431,6.5,2006,Diaphana Films
2207,55000000,65664721,0.496703,6.1,2006,Alcon Entertainment
512,4000000,31584901,0.489898,6.2,2006,Ingenious Media
1259,15000000,49469904,0.467297,6.3,2006,DNA Films
9829,15000000,76286096,0.463155,6.6,2006,Sidney Kimmel Entertainment
13185,994000,165000,0.461865,6.5,2006,TMC Films
9053,21000000,480314,0.458112,4.9,2006,Mindfire Entertainment
1165,15000000,123384128,0.451217,6.6,2006,Scott Rudin Productions
